step,time_h,TS,TR,TB,TG,SH,LH,G,RN,TC,UST,ALB,LW
2563,  4.27166666666666686E+001,  3.00689663401891096E+002,  2.98857034297451378E+002,  3.06070853205753622E+002,  3.02616593240307168E+002,  7.60948990557771339E+001,  0.00000000000000000E+000,  1.29274057421285193E+002, -5.31649166732114722E+001,  3.00777121246546699E+002,  3.54999088919208283E-001,  1.48478170750116517E-001,  4.64138235169341215E+002
2564,  4.27333333333333343E+001,  3.00597558434227039E+002,  2.98766946664543298E+002,  3.05984883851693951E+002,  3.02531424698797764E+002,  7.52459018155546602E+001,  0.00000000000000000E+000,  1.30224553088449852E+002, -5.49645684774802348E+001,  3.00718149332786936E+002,  3.54486832195646751E-001,  1.48451026694947891E-001,  4.63623706001633764E+002
2565,  4.27500000000000000E+001,  3.00505463572652104E+002,  2.98676699104842669E+002,  3.05898780698572523E+002,  3.02446196767823892E+002,  7.43977963718391919E+001,  0.00000000000000000E+000,  1.31173677804269687E+002, -5.67619573669903801E+001,  3.00659071824222110E+002,  3.53971240507609530E-001,  1.48422395166904808E-001,  4.63108881475834323E+002
2566,  4.27666666666666657E+001,  3.00413381389557742E+002,  2.98586291904252164E+002,  3.05812545188089757E+002,  3.02360910056555610E+002,  7.35506087440195131E+001,  0.00000000000000000E+000,  1.32121419317717312E+002, -5.85570450664507902E+001,  3.00599889427933761E+002,  3.53452251078912150E-001,  1.48392155821788135E-001,  4.62593767337862346E+002
2567,  4.27833333333333314E+001,  3.00321314489896452E+002,  2.98495725320518545E+002,  3.05726178776495601E+002,  3.02275565184816969E+002,  7.27043653294137897E+001,  0.00000000000000000E+000,  1.33067765743815585E+002, -6.03497932886304440E+001,  3.00540602858628915E+002,  3.52929798639521008E-001,  1.48360174985255860E-001,  4.62078369283399525E+002
2568,  4.27999999999999972E+001,  3.00229265512272832E+002,  2.98404999581818856E+002,  3.05639682933857102E+002,  3.02190162782879042E+002,  7.18590929165098657E+001,  0.00000000000000000E+000,  1.34012705572523487E+002, -6.21401637299853604E+001,  3.00481212838334841E+002,  3.52403815278317989E-001,  1.48326303754818423E-001,  4.61562692952679981E+002
2569,  4.28166666666666700E+001,  3.00137237130132405E+002,  2.98314114885259130E+002,  3.05553059143360258E+002,  3.02104703491259954E+002,  7.10148186993969546E+001,  0.00000000000000000E+000,  1.34956227678647792E+002, -6.39281180661459700E+001,  3.00421720096104991E+002,  3.51874230284804301E-001,  1.48290375768030280E-001,  4.61046743925139708E+002
2570,  4.28333333333333357E+001,  3.00045232053057305E+002,  2.98223071395278112E+002,  3.05466308900645515E+002,  3.02019187960531042E+002,  7.01715702934774299E+001,  0.00000000000000000E+000,  1.35898321332886638E+002, -6.57136179472343969E+001,  3.00362125367738201E+002,  3.51340969978674422E-001,  1.48252204566323043E-001,  4.60530527713901733E+002
2571,  4.28500000000000014E+001,  2.99953253028174288E+002,  2.98131869241948891E+002,  3.05379433713175558E+002,  3.01933616851128704E+002,  6.93293757525324139E+001,  0.00000000000000000E+000,  1.36838976214025053E+002, -6.74966249930072166E+001,  3.00302429395510842E+002,  3.50803957526078847E-001,  1.48211580466351828E-001,  4.60014049760078080E+002
2572,  4.28666666666666671E+001,  2.99861302841685472E+002,  2.98040508519169521E+002,  3.05292435099631916E+002,  3.01847990833172105E+002,  6.84882635872738206E+001,  0.00000000000000000E+000,  1.37778182422419121E+002, -6.92771007877749838E+001,  3.00242632927917271E+002,  3.50263112741273586E-001,  1.48168266828053979E-001,  4.59497315426859188E+002
2573,  4.28833333333333329E+001,  2.99769384320528843E+002,  2.97948989282732782E+002,  3.05205314589341754E+002,  3.01762310586286333E+002,  6.76482627854570353E+001,  0.00000000000000000E+000,  1.38715930494807651E+002, -7.10550068750892478E+001,  3.00182736719424383E+002,  3.49718351872146893E-001,  1.48121995579206273E-001,  4.58980329993366126E+002
2574,  4.28999999999999986E+001,  2.99677500334183719E+002,  2.97857311548265727E+002,  3.05118073721730696E+002,  3.01676576799430450E+002,  6.68094028337343673E+001,  0.00000000000000000E+000,  1.39652211420568591E+002, -7.28303047521639400E+001,  3.00122741530233384E+002,  3.49169587368006573E-001,  1.48072461817724571E-001,  4.58463098648239225E+002
2575,  4.29166666666666643E+001,  2.99585653796627071E+002,  2.97765475289026540E+002,  3.05030714045801915E+002,  3.01590790170730429E+002,  6.59717137413407784E+001,  0.00000000000000000E+000,  1.40587016659553655E+002, -7.46029558639950778E+001,  3.00062648126052807E+002,  3.48616727627742262E-001,  1.48019317262102462E-001,  4.57945626482926400E+002
2576,  4.29333333333333300E+001,  2.99493847668459466E+002,  2.97673480433546615E+002,  3.04943237119640003E+002,  3.01504951407316980E+002,  6.51352260658157007E+001,  0.00000000000000000E+000,  1.41520338161587773E+002, -7.63729215971493858E+001,  3.00002457277880296E+002,  3.48059676726292511E-001,  1.47962162252630758E-001,  4.57427918484640372E+002
2577,  4.29500000000000028E+001,  2.99402084959212402E+002,  2.97581326863102731E+002,  3.04855644509937974E+002,  3.01419061225167468E+002,  6.42999709409091196E+001,  0.00000000000000000E+000,  1.42452168387801663E+002, -7.81401632731822104E+001,  2.99942169761792172E+002,  3.47498334117047947E-001,  1.47900535914970016E-001,  4.56909979528945826E+002
2578,  4.29666666666666686E+001,  2.99310368729854474E+002,  2.97489014409004767E+002,  3.04767937791546501E+002,  3.01333120348952434E+002,  6.34659801068961755E+001,  0.00000000000000000E+000,  1.43382500333955562E+002, -7.99046421416364723E+001,  2.99881786358742545E+002,  3.46932594307531483E-001,  1.47833903973911274E-001,  4.56391814371932753E+002
2579,  4.29833333333333343E+001,  2.99218702095515994E+002,  2.97396542849680088E+002,  3.04680118547044344E+002,  3.01247129511885532E+002,  6.26332859435088380E+001,  0.00000000000000000E+000,  1.44311327555920400E+002, -8.16663193725920848E+001,  2.99821307854368570E+002,  3.46362346505334873E-001,  1.47761643535274684E-001,  4.55873427641931983E+002
2580,  4.30000000000000000E+001,  2.99127088228451498E+002,  2.97303911907535735E+002,  3.04592188366328458E+002,  3.01161089455577837E+002,  6.18019215057541302E+001,  0.00000000000000000E+000,  1.45238644197533546E+002, -8.34251560486935659E+001,  2.99760735038804114E+002,  3.45787474230880854E-001,  1.47683023917841938E-001,  4.55354823830719283E+002
2581,  4.30166666666666657E+001,  2.99035530361265558E+002,  2.97211121245575953E+002,  3.04504148846223870E+002,  3.01075000929895452E+002,  6.09719205628894727E+001,  0.00000000000000000E+000,  1.46164445021046873E+002, -8.51811131566136766E+001,  2.99700068706500019E+002,  3.45207854893100852E-001,  1.47597182285132633E-001,  4.54836007284150810E+002
2582,  4.30333333333333314E+001,  2.98944319211405116E+002,  2.97118170463750175E+002,  3.04412561452721320E+002,  3.00996430715184829E+002,  6.01467822133539300E+001,  0.00000000000000000E+000,  1.47101695259022506E+002, -8.69436561755566260E+001,  2.99639807128122357E+002,  3.44623359323579570E-001,  1.47573048717459854E-001,  4.54322598528749722E+002
2583,  4.30499999999999972E+001,  2.98853287726867109E+002,  2.97025059095003712E+002,  3.04319539039386370E+002,  3.00920581761671372E+002,  5.93244875896301380E+001,  0.00000000000000000E+000,  1.48042169440809374E+002, -8.87065788809244111E+001,  2.99579580001351587E+002,  3.44036915614979955E-001,  1.47573048717460104E-001,  4.53810917680353327E+002
2584,  4.30666666666666700E+001,  2.98762312673713268E+002,  2.96931786600999317E+002,  3.04226307605586328E+002,  3.00844742749314946E+002,  5.85035459942437583E+001,  0.00000000000000000E+000,  1.48980902799565342E+002, -9.04664074812164216E+001,  2.99519229306171667E+002,  3.43446039450760243E-001,  1.47573048717460131E-001,  4.53298940101750304E+002
2585,  4.30833333333333357E+001,  2.98671390842040239E+002,  2.96838352367474272E+002,  3.04132873886172945E+002,  3.00768917296838652E+002,  5.76839134866272119E+001,  0.00000000000000000E+000,  1.49917824445647824E+002, -9.22231150358703644E+001,  2.99458767163798427E+002,  3.42849663788105385E-001,  1.47573048717460020E-001,  4.52786682104294755E+002
2586,  4.31000000000000014E+001,  2.98580527142306721E+002,  2.96744755699191671E+002,  3.04039241859361425E+002,  3.00693105475341213E+002,  5.68656439963487585E+001,  0.00000000000000000E+000,  1.50852951539417376E+002, -9.39766647657901188E+001,  2.99398194171721343E+002,  3.42247720317937543E-001,  1.47573048717460020E-001,  4.52274150106722914E+002
2587,  4.31166666666666671E+001,  2.98489725755050529E+002,  2.96650995814441217E+002,  3.03945415689207380E+002,  3.00617307703779716E+002,  5.60487826419024557E+001,  0.00000000000000000E+000,  1.51786293044739665E+002, -9.57270205078858112E+001,  2.99337512032827078E+002,  3.41640033521842135E-001,  1.47573048717459826E-001,  4.51761351088874676E+002
2588,  4.31333333333333329E+001,  2.98398991009082124E+002,  2.96557071839034734E+002,  3.03851399439438751E+002,  3.00541524366153681E+002,  5.52333763165490126E+001,  0.00000000000000000E+000,  1.52717859279986158E+002, -9.74741456784878295E+001,  2.99276722314284996E+002,  3.41026426609564948E-001,  1.47573048717459965E-001,  4.51248291554284833E+002
2589,  4.31499999999999986E+001,  2.98308327304710929E+002,  2.96462982799737915E+002,  3.03757197104293937E+002,  3.00465755848940205E+002,  5.44194727629922994E+001,  0.00000000000000000E+000,  1.53647661081972842E+002, -9.92180033627793279E+001,  2.99215826568813895E+002,  3.40406710200854168E-001,  1.47573048717459965E-001,  4.50734977618795142E+002
2590,  4.31666666666666643E+001,  2.98217739130087182E+002,  2.96368727617067805E+002,  3.03662812608548961E+002,  3.00390002537839052E+002,  5.36071207704603978E+001,  0.00000000000000000E+000,  1.54575709981656303E+002, -1.00958556293352942E+002,  2.99154826324067415E+002,  3.39780682271571322E-001,  1.47573048717460104E-001,  4.50221414988292395E+002
2591,  4.31833333333333300E+001,  2.98127231069366985E+002,  2.96274305097376327E+002,  3.03568249810390228E+002,  3.00314264818424419E+002,  5.27963702732308349E+001,  0.00000000000000000E+000,  1.55502018289708161E+002, -1.02695766837258958E+002,  2.99093723084697956E+002,  3.39148126864701083E-001,  1.47573048717460104E-001,  4.49707608944937874E+002
2592,  4.32000000000000028E+001,  2.98036807812587710E+002,  2.96179713924126872E+002,  3.03473512503891129E+002,  3.00238543076401243E+002,  5.19872724697690103E+001,  0.00000000000000000E+000,  1.56426599199470530E+002, -1.04429596979792720E+002,  2.99032518333153973E+002,  3.38508812757627509E-001,  1.47573048717460076E-001,  4.49193564330137178E+002
2593,  4.32166666666666686E+001,  2.97946474166435905E+002,  2.96084952648256944E+002,  3.03378604421410614E+002,  3.00162837697881002E+002,  5.11798799526271466E+001,  0.00000000000000000E+000,  1.57349466898253013E+002, -1.06160008305866469E+002,  2.98971213530554678E+002,  3.37862491944636745E-001,  1.47573048717459993E-001,  4.48679285525099203E+002
2594,  4.32333333333333343E+001,  2.97856235066144905E+002,  2.95990019677500300E+002,  3.03283529235886363E+002,  3.00087149069637405E+002,  5.03742468519570537E+001,  0.00000000000000000E+000,  1.58270636689414943E+002, -1.07886961978557295E+002,  2.98909810117513189E+002,  3.37208897917567141E-001,  1.47573048717459965E-001,  4.48164776428564949E+002
2595,  4.32500000000000000E+001,  2.97766095588679150E+002,  2.95894913264521676E+002,  3.03188290563032922E+002,  3.00011477579347684E+002,  4.95704289945393981E+001,  0.00000000000000000E+000,  1.59190125126791514E+002, -1.09610418714471336E+002,  2.98848309514925177E+002,  3.36547743709420866E-001,  1.47573048717460048E-001,  4.47650040431360367E+002
2596,  4.32666666666666657E+001,  2.97676060967408603E+002,  2.95799631493690754E+002,  3.03092891963445936E+002,  2.99935823615818833E+002,  4.87684840807695394E+001,  0.00000000000000000E+000,  1.60107950163466654E+002, -1.11330338755497337E+002,  2.98786713124720791E+002,  3.35878719660023084E-001,  1.47573048717460048E-001,  4.47135080387337780E+002
2597,  4.32833333333333314E+001,  2.97586136608510344E+002,  2.95704172266289788E+002,  3.02997336944619121E+002,  2.99860187569199411E+002,  4.79684718824670000E+001,  0.00000000000000000E+000,  1.61024131317248759E+002, -1.13046681836438196E+002,  2.98725022330582647E+002,  3.35201490853950124E-001,  1.47573048717460104E-001,  4.46619898580195240E+002
2598,  4.32999999999999972E+001,  2.97496328109378851E+002,  2.95608533283911186E+002,  3.02901628962875691E+002,  2.99784569831178942E+002,  4.71704544648893602E+001,  0.00000000000000000E+000,  1.61938689855628525E+002, -1.14759407147912597E+002,  2.98663238498631586E+002,  3.34515694170056832E-001,  1.47573048717460104E-001,  4.46104496685568677E+002
2599,  4.33166666666666700E+001,  2.97406641279384814E+002,  2.95512712029752493E+002,  3.02805771425219916E+002,  2.99708970795173798E+002,  4.63744964370715280E+001,  0.00000000000000000E+000,  1.62851649003605189E+002, -1.16468473293791320E+002,  2.98601362978080545E+002,  3.33820934868210961E-001,  1.47573048717460076E-001,  4.45588875727658262E+002
2600,  4.33333333333333357E+001,  2.97317082163393081E+002,  2.95416705747458082E+002,  3.02709767691110869E+002,  2.99633390856501023E+002,  4.55806652354061370E+001,  0.00000000000000000E+000,  1.63763034178406258E+002, -1.18173838242285527E+002,  2.98539397101859606E+002,  3.33116782621253826E-001,  1.47573048717459965E-001,  4.45073036029512537E+002
2601,  4.33500000000000014E+001,  2.97227657068535734E+002,  2.95320511417082287E+002,  3.02613621074162609E+002,  2.99557830412540966E+002,  4.47890314464724426E+001,  0.00000000000000000E+000,  1.64672873256051730E+002, -1.19875459269629459E+002,  2.98477342187211377E+002,  3.32402766877817724E-001,  1.47573048717459965E-001,  4.44556977155899517E+002
2602,  4.33666666666666671E+001,  2.97138372594848875E+002,  2.95224125727655689E+002,  3.02517334843773199E+002,  2.99482289862887910E+002,  4.39996691764384877E+001,  0.00000000000000000E+000,  1.65581196875783945E+002, -1.21573292895025261E+002,  2.98415199536258456E+002,  3.31678371412541917E-001,  1.47573048717460131E-001,  4.44040697847449962E+002
2603,  4.33833333333333329E+001,  2.97049235670522592E+002,  2.95127545045719330E+002,  3.02420912226687335E+002,  2.99406769609491562E+002,  4.32126564760620511E+001,  0.00000000000000000E+000,  1.66488038789765397E+002, -1.23267294805270623E+002,  2.98352970436547309E+002,  3.30943027882229512E-001,  1.47573048717459937E-001,  4.43524195944480311E+002
2604,  4.33999999999999986E+001,  2.96990337311177598E+002,  2.95072421721536386E+002,  3.02356744367393674E+002,  2.99349870195608219E+002,  4.27907049751207680E+001,  0.00000000000000000E+000,  1.65993940917143078E+002, -1.23195227405359617E+002,  2.98307643431943063E+002,  3.30196108156504020E-001,  0.00000000000000000E+000,  4.43195227405359617E+002
2605,  4.34166666666666643E+001,  2.96938579542145362E+002,  2.95022055058254921E+002,  3.02297189610782198E+002,  2.99295381863330135E+002,  4.24553862036767669E+001,  0.00000000000000000E+000,  1.65353071718048284E+002, -1.22889739758328943E+002,  2.98263712805449131E+002,  3.29842783733525990E-001,  0.00000000000000000E+000,  4.42889739758328915E+002
2606,  4.34333333333333300E+001,  2.96887646232711290E+002,  2.94972264435930299E+002,  3.02238316552153947E+002,  2.99241219520911955E+002,  4.21305600281521180E+001,  0.00000000000000000E+000,  1.64725925219921351E+002, -1.22587480231291053E+002,  2.98220045117744917E+002,  3.29527574902916676E-001,  0.00000000000000000E+000,  4.42587480231291067E+002
2607,  4.34500000000000028E+001,  2.96837319662981486E+002,  2.94923149869354575E+002,  3.02180118498867841E+002,  2.99187393440419726E+002,  4.18135965484434209E+001,  0.00000000000000000E+000,  1.64110133578110862E+002, -1.22288711392157538E+002,  2.98176680564473997E+002,  3.29216948594024894E-001,  0.00000000000000000E+000,  4.42288711392157552E+002
2608,  4.34666666666666686E+001,  2.96787591814434734E+002,  2.94874685606747960E+002,  3.02122577329230069E+002,  2.99133898046385696E+002,  4.15043935943383389E+001,  0.00000000000000000E+000,  1.63505484955528317E+002, -1.21993323594290516E+002,  2.98133607937491035E+002,  3.28912122037400501E-001,  0.00000000000000000E+000,  4.41993323594290530E+002
